ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:36:58, -0.020, -0.020, 6.245, 0.731, 178.792
1, 14:36:59, 0.000, -0.020, 6.251, 0.706, 178.229
2, 14:37:00, 0.020, -0.020, 6.249, 0.675, 219.522
3, 14:37:01, -0.020, 0.000, 6.258, 0.675, 188.135
4, 14:37:02, 0.000, 0.000, 6.258, 0.697, 204.209
5, 14:37:02, 0.020, 0.000, 6.283, 0.662, 132.969
6, 14:37:03, -0.020, 0.020, 6.249, 0.693, 278.841
7, 14:37:04, 0.000, 0.020, 6.273, 0.736, 188.281
8, 14:37:05, 0.020, 0.020, 6.258, 0.680, 190.609
