ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 18:00:54, -0.020, -0.020, 6.253, 0.682, 219.509
1, 18:00:55, 0.000, -0.020, 6.262, 0.683, 144.963
2, 18:00:56, 0.020, -0.020, 6.283, 0.720, 144.727
3, 18:00:57, -0.020, 0.000, 6.247, 0.639, 213.351
4, 18:00:58, 0.000, 0.000, 6.253, 0.678, 149.542
5, 18:00:59, 0.020, 0.000, 6.259, 0.711, 208.731
6, 18:01:00, -0.020, 0.020, 6.254, 0.721, 241.021
7, 18:01:01, 0.000, 0.020, 6.269, 0.659, 194.539
8, 18:01:02, 0.020, 0.020, 6.277, 0.674, 150.904
