ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:32:25, -0.020, -0.020, 6.333, 0.704, 457.059
1, 14:32:26, 0.000, -0.020, 6.340, 0.716, 453.764
2, 14:32:27, 0.020, -0.020, 6.323, 0.723, 445.738
3, 14:32:28, -0.020, 0.000, 6.333, 0.714, 459.732
4, 14:32:28, 0.000, 0.000, 6.322, 0.681, 478.539
5, 14:32:29, 0.020, 0.000, 6.344, 0.731, 455.469
6, 14:32:30, -0.020, 0.020, 6.318, 0.668, 487.259
7, 14:32:31, 0.000, 0.020, 6.334, 0.711, 469.296
8, 14:32:32, 0.020, 0.020, 6.324, 0.760, 440.065
