ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:35:33, -0.020, -0.020, 6.316, 0.761, 260.848
1, 14:35:34, 0.000, -0.020, 6.349, 0.826, 182.764
2, 14:35:34, 0.020, -0.020, 6.279, 0.748, 245.615
3, 14:35:35, -0.020, 0.000, 6.309, 0.764, 222.062
4, 14:35:36, 0.000, 0.000, 6.289, 0.770, 272.922
5, 14:35:37, 0.020, 0.000, 6.313, 0.778, 252.205
6, 14:35:38, -0.020, 0.020, 6.278, 0.762, 393.515
7, 14:35:39, 0.000, 0.020, 6.272, 0.694, 381.670
8, 14:35:40, 0.020, 0.020, 6.286, 0.775, 246.291
