ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 18:00:20, -0.020, -0.020, 6.269, 0.716, 298.633
1, 18:00:21, 0.000, -0.020, 6.287, 0.652, 207.252
2, 18:00:22, 0.020, -0.020, 6.281, 0.686, 254.961
3, 18:00:23, -0.020, 0.000, 6.271, 0.695, 260.899
4, 18:00:24, 0.000, 0.000, 6.277, 0.691, 152.452
5, 18:00:25, 0.020, 0.000, 6.265, 0.721, 231.696
6, 18:00:26, -0.020, 0.020, 6.248, 0.701, 279.981
7, 18:00:26, 0.000, 0.020, 6.251, 0.723, 216.354
8, 18:00:27, 0.020, 0.020, 6.280, 0.710, 175.483
