ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:37:15, -0.020, -0.020, 6.265, 0.706, 152.362
1, 14:37:16, 0.000, -0.020, 6.237, 0.748, 149.875
2, 14:37:17, 0.020, -0.020, 6.256, 0.763, 171.211
3, 14:37:18, -0.020, 0.000, 6.276, 0.675, 149.990
4, 14:37:19, 0.000, 0.000, 6.262, 0.700, 162.186
5, 14:37:20, 0.020, 0.000, 6.281, 0.740, 107.203
6, 14:37:20, -0.020, 0.020, 6.238, 0.686, 239.769
7, 14:37:21, 0.000, 0.020, 6.241, 0.645, 173.571
8, 14:37:22, 0.020, 0.020, 6.232, 0.739, 142.674
