ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 19:47:46, -0.020, -0.020, 6.324, 0.671, 290.525
1, 19:47:47, 0.000, -0.020, 6.340, 0.711, 293.766
2, 19:47:48, 0.020, -0.020, 6.330, 0.696, 293.018
3, 19:47:48, -0.020, 0.000, 6.330, 0.696, 307.151
4, 19:47:49, 0.000, 0.000, 6.334, 0.696, 288.017
5, 19:47:50, 0.020, 0.000, 6.342, 0.679, 289.284
6, 19:47:51, -0.020, 0.020, 6.327, 0.654, 292.373
7, 19:47:52, 0.000, 0.020, 6.326, 0.705, 284.695
8, 19:47:53, 0.020, 0.020, 6.330, 0.672, 288.496
