ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 18:00:12, -0.020, -0.020, 6.270, 0.696, 267.088
1, 18:00:12, 0.000, -0.020, 6.271, 0.628, 193.871
2, 18:00:13, 0.020, -0.020, 6.266, 0.728, 215.374
3, 18:00:14, -0.020, 0.000, 6.284, 0.674, 244.710
4, 18:00:15, 0.000, 0.000, 6.275, 0.693, 146.881
5, 18:00:16, 0.020, 0.000, 6.265, 0.665, 245.380
6, 18:00:17, -0.020, 0.020, 6.252, 0.703, 300.571
7, 18:00:18, 0.000, 0.020, 6.261, 0.673, 251.976
8, 18:00:19, 0.020, 0.020, 6.291, 0.734, 179.386
