ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:34:16, -0.020, -0.020, 6.387, 0.799, 376.126
1, 14:34:17, 0.000, -0.020, 6.407, 0.816, 306.956
2, 14:34:18, 0.020, -0.020, 6.365, 0.806, 340.319
3, 14:34:19, -0.020, 0.000, 6.367, 0.765, 297.749
4, 14:34:19, 0.000, 0.000, 6.328, 0.781, 333.335
5, 14:34:20, 0.020, 0.000, 6.476, 0.912, 354.765
6, 14:34:21, -0.020, 0.020, 6.398, 0.828, 404.601
7, 14:34:22, 0.000, 0.020, 6.414, 0.831, 398.139
8, 14:34:23, 0.020, 0.020, 6.350, 0.761, 334.529
