ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:58:54, -0.020, -0.020, 6.314, 0.741, 345.835
1, 17:58:55, 0.000, -0.020, 6.311, 0.719, 332.045
2, 17:58:56, 0.020, -0.020, 6.311, 0.761, 328.108
3, 17:58:57, -0.020, 0.000, 6.309, 0.730, 304.898
4, 17:58:58, 0.000, 0.000, 6.333, 0.760, 183.834
5, 17:58:59, 0.020, 0.000, 6.320, 0.767, 234.031
6, 17:59:00, -0.020, 0.020, 6.289, 0.714, 336.232
7, 17:59:01, 0.000, 0.020, 6.303, 0.727, 347.114
8, 17:59:02, 0.020, 0.020, 6.291, 0.713, 349.550
