ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:32:59, -0.020, -0.020, 6.344, 0.721, 442.679
1, 14:33:00, 0.000, -0.020, 6.342, 0.753, 469.305
2, 14:33:01, 0.020, -0.020, 6.339, 0.745, 457.244
3, 14:33:02, -0.020, 0.000, 6.350, 0.705, 481.894
4, 14:33:03, 0.000, 0.000, 6.340, 0.755, 419.558
5, 14:33:04, 0.020, 0.000, 6.358, 0.742, 469.797
6, 14:33:04, -0.020, 0.020, 6.334, 0.754, 461.970
7, 14:33:05, 0.000, 0.020, 6.348, 0.730, 450.808
8, 14:33:06, 0.020, 0.020, 6.335, 0.701, 453.862
