ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:56:37, -0.020, -0.020, 6.343, 0.700, 463.420
1, 17:56:38, 0.000, -0.020, 6.337, 0.692, 466.878
2, 17:56:39, 0.020, -0.020, 6.342, 0.690, 479.592
3, 17:56:40, -0.020, 0.000, 6.341, 0.692, 442.914
4, 17:56:41, 0.000, 0.000, 6.348, 0.688, 441.949
5, 17:56:42, 0.020, 0.000, 6.323, 0.731, 434.103
6, 17:56:42, -0.020, 0.020, 6.333, 0.698, 464.498
7, 17:56:43, 0.000, 0.020, 6.334, 0.726, 449.283
8, 17:56:44, 0.020, 0.020, 6.332, 0.715, 452.237
