ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:31:42, -0.020, -0.020, 6.316, 0.612, 562.866
1, 14:31:43, 0.000, -0.020, 6.313, 0.724, 522.032
2, 14:31:44, 0.020, -0.020, 6.311, 0.681, 548.291
3, 14:31:45, -0.020, 0.000, 6.308, 0.686, 532.507
4, 14:31:46, 0.000, 0.000, 6.320, 0.703, 527.286
5, 14:31:47, 0.020, 0.000, 6.323, 0.650, 567.590
6, 14:31:48, -0.020, 0.020, 6.319, 0.716, 525.060
7, 14:31:49, 0.000, 0.020, 6.321, 0.664, 569.645
8, 14:31:49, 0.020, 0.020, 6.294, 0.689, 519.596
