ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:36:15, -0.020, -0.020, 6.309, 0.737, 195.219
1, 14:36:16, 0.000, -0.020, 6.339, 0.831, 139.817
2, 14:36:17, 0.020, -0.020, 6.264, 0.745, 190.347
3, 14:36:18, -0.020, 0.000, 6.269, 0.704, 185.826
4, 14:36:19, 0.000, 0.000, 6.273, 0.753, 208.052
5, 14:36:20, 0.020, 0.000, 6.296, 0.770, 164.041
6, 14:36:21, -0.020, 0.020, 6.255, 0.712, 291.884
7, 14:36:22, 0.000, 0.020, 6.268, 0.733, 215.335
8, 14:36:22, 0.020, 0.020, 6.283, 0.715, 200.000
