ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:59:37, -0.020, -0.020, 6.272, 0.704, 364.732
1, 17:59:38, 0.000, -0.020, 6.289, 0.745, 236.598
2, 17:59:39, 0.020, -0.020, 6.267, 0.731, 295.178
3, 17:59:40, -0.020, 0.000, 6.284, 0.680, 302.664
4, 17:59:41, 0.000, 0.000, 6.302, 0.725, 164.840
5, 17:59:42, 0.020, 0.000, 6.271, 0.696, 250.720
6, 17:59:43, -0.020, 0.020, 6.262, 0.730, 331.856
7, 17:59:44, 0.000, 0.020, 6.270, 0.716, 304.648
8, 17:59:44, 0.020, 0.020, 6.280, 0.690, 238.896
