ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:52:31, -0.020, -0.020, 6.274, 0.678, 205.762
1, 17:52:31, 0.000, -0.020, 6.277, 0.670, 226.051
2, 17:52:32, 0.020, -0.020, 6.283, 0.693, 125.089
3, 17:52:33, -0.020, 0.000, 6.300, 0.705, 138.581
4, 17:52:34, 0.000, 0.000, 6.283, 0.708, 133.620
5, 17:52:35, 0.020, 0.000, 6.283, 0.678, 136.032
6, 17:52:36, -0.020, 0.020, 6.280, 0.623, 127.014
7, 17:52:37, 0.000, 0.020, 6.292, 0.706, 123.486
8, 17:52:38, 0.020, 0.020, 6.282, 0.681, 145.046
