ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:32:33, -0.020, -0.020, 6.317, 0.703, 433.471
1, 14:32:34, 0.000, -0.020, 6.335, 0.681, 478.887
2, 14:32:35, 0.020, -0.020, 6.318, 0.669, 476.682
3, 14:32:36, -0.020, 0.000, 6.331, 0.655, 484.403
4, 14:32:37, 0.000, 0.000, 6.312, 0.687, 456.414
5, 14:32:38, 0.020, 0.000, 6.340, 0.714, 469.107
6, 14:32:39, -0.020, 0.020, 6.330, 0.738, 446.170
7, 14:32:40, 0.000, 0.020, 6.343, 0.721, 444.447
8, 14:32:41, 0.020, 0.020, 6.328, 0.710, 474.347
