ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:36:32, -0.020, -0.020, 6.304, 0.705, 206.950
1, 14:36:33, 0.000, -0.020, 6.288, 0.787, 154.574
2, 14:36:34, 0.020, -0.020, 6.257, 0.723, 206.467
3, 14:36:35, -0.020, 0.000, 6.273, 0.671, 190.672
4, 14:36:36, 0.000, 0.000, 6.251, 0.696, 217.742
5, 14:36:37, 0.020, 0.000, 6.292, 0.800, 142.401
6, 14:36:38, -0.020, 0.020, 6.251, 0.717, 284.811
7, 14:36:39, 0.000, 0.020, 6.260, 0.696, 238.507
8, 14:36:39, 0.020, 0.020, 6.270, 0.682, 207.927
