ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:57:46, -0.020, -0.020, 6.415, 0.797, 381.173
1, 17:57:47, 0.000, -0.020, 6.390, 0.781, 389.973
2, 17:57:48, 0.020, -0.020, 6.380, 0.787, 386.246
3, 17:57:48, -0.020, 0.000, 6.377, 0.763, 341.823
4, 17:57:49, 0.000, 0.000, 6.372, 0.748, 339.892
5, 17:57:50, 0.020, 0.000, 6.357, 0.749, 341.849
6, 17:57:51, -0.020, 0.020, 6.359, 0.780, 373.037
7, 17:57:52, 0.000, 0.020, 6.397, 0.792, 363.111
8, 17:57:53, 0.020, 0.020, 6.376, 0.811, 346.683
