ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:33:16, -0.020, -0.020, 6.348, 0.690, 469.068
1, 14:33:17, 0.000, -0.020, 6.369, 0.778, 476.562
2, 14:33:18, 0.020, -0.020, 6.320, 0.680, 493.943
3, 14:33:19, -0.020, 0.000, 6.354, 0.717, 471.878
4, 14:33:20, 0.000, 0.000, 6.325, 0.691, 467.608
5, 14:33:21, 0.020, 0.000, 6.369, 0.749, 487.364
6, 14:33:21, -0.020, 0.020, 6.359, 0.646, 517.798
7, 14:33:22, 0.000, 0.020, 6.376, 0.760, 459.977
8, 14:33:23, 0.020, 0.020, 6.347, 0.720, 478.832
