ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:32:08, -0.020, -0.020, 6.325, 0.651, 502.325
1, 14:32:09, 0.000, -0.020, 6.308, 0.678, 497.327
2, 14:32:10, 0.020, -0.020, 6.322, 0.663, 505.721
3, 14:32:11, -0.020, 0.000, 6.315, 0.643, 535.861
4, 14:32:11, 0.000, 0.000, 6.313, 0.748, 483.469
5, 14:32:12, 0.020, 0.000, 6.331, 0.637, 554.028
6, 14:32:13, -0.020, 0.020, 6.326, 0.674, 555.009
7, 14:32:14, 0.000, 0.020, 6.334, 0.670, 543.373
8, 14:32:15, 0.020, 0.020, 6.322, 0.711, 514.795
