ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 18:01:03, -0.020, -0.020, 6.244, 0.683, 222.748
1, 18:01:04, 0.000, -0.020, 6.273, 0.662, 145.192
2, 18:01:05, 0.020, -0.020, 6.266, 0.697, 147.282
3, 18:01:06, -0.020, 0.000, 6.260, 0.694, 216.243
4, 18:01:07, 0.000, 0.000, 6.282, 0.669, 146.650
5, 18:01:08, 0.020, 0.000, 6.248, 0.720, 202.889
6, 18:01:08, -0.020, 0.020, 6.252, 0.676, 268.081
7, 18:01:09, 0.000, 0.020, 6.252, 0.640, 225.192
8, 18:01:10, 0.020, 0.020, 6.271, 0.626, 163.319
