ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:59:12, -0.020, -0.020, 6.297, 0.708, 383.598
1, 17:59:12, 0.000, -0.020, 6.313, 0.715, 323.456
2, 17:59:13, 0.020, -0.020, 6.304, 0.719, 357.039
3, 17:59:14, -0.020, 0.000, 6.295, 0.703, 321.539
4, 17:59:15, 0.000, 0.000, 6.328, 0.727, 180.618
5, 17:59:16, 0.020, 0.000, 6.306, 0.703, 277.759
6, 17:59:17, -0.020, 0.020, 6.279, 0.689, 376.138
7, 17:59:18, 0.000, 0.020, 6.264, 0.737, 370.244
8, 17:59:19, 0.020, 0.020, 6.279, 0.747, 322.348
