ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:49:48, -0.020, -0.020, 6.379, 0.759, 391.063
1, 17:49:49, 0.000, -0.020, 6.413, 0.804, 374.730
2, 17:49:50, 0.020, -0.020, 6.401, 0.827, 371.997
3, 17:49:50, -0.020, 0.000, 6.354, 0.753, 389.537
4, 17:49:51, 0.000, 0.000, 6.335, 0.724, 350.096
5, 17:49:52, 0.020, 0.000, 6.337, 0.693, 405.230
6, 17:49:53, -0.020, 0.020, 6.357, 0.753, 380.144
7, 17:49:54, 0.000, 0.020, 6.423, 0.817, 399.254
8, 17:49:55, 0.020, 0.020, 6.334, 0.688, 350.160
