ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:56:11, -0.020, -0.020, 6.339, 0.687, 465.937
1, 17:56:12, 0.000, -0.020, 6.325, 0.683, 480.342
2, 17:56:13, 0.020, -0.020, 6.318, 0.687, 490.510
3, 17:56:14, -0.020, 0.000, 6.337, 0.674, 490.517
4, 17:56:15, 0.000, 0.000, 6.328, 0.698, 472.846
5, 17:56:16, 0.020, 0.000, 6.319, 0.694, 485.116
6, 17:56:17, -0.020, 0.020, 6.333, 0.667, 491.419
7, 17:56:18, 0.000, 0.020, 6.322, 0.681, 483.683
8, 17:56:18, 0.020, 0.020, 6.327, 0.671, 480.214
