ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:36:07, -0.020, -0.020, 6.305, 0.786, 208.392
1, 14:36:08, 0.000, -0.020, 6.313, 0.810, 155.369
2, 14:36:09, 0.020, -0.020, 6.288, 0.668, 226.794
3, 14:36:09, -0.020, 0.000, 6.277, 0.679, 212.778
4, 14:36:10, 0.000, 0.000, 6.271, 0.712, 236.629
5, 14:36:11, 0.020, 0.000, 6.301, 0.710, 206.436
6, 14:36:12, -0.020, 0.020, 6.239, 0.714, 327.516
7, 14:36:13, 0.000, 0.020, 6.280, 0.681, 264.901
8, 14:36:14, 0.020, 0.020, 6.274, 0.717, 220.386
