ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:34:41, -0.020, -0.020, 6.405, 0.830, 356.115
1, 14:34:42, 0.000, -0.020, 6.415, 0.805, 276.593
2, 14:34:43, 0.020, -0.020, 6.344, 0.805, 300.489
3, 14:34:44, -0.020, 0.000, 6.345, 0.825, 261.999
4, 14:34:45, 0.000, 0.000, 6.327, 0.785, 346.321
5, 14:34:46, 0.020, 0.000, 6.440, 0.893, 323.998
6, 14:34:47, -0.020, 0.020, 6.359, 0.835, 406.645
7, 14:34:48, 0.000, 0.020, 6.360, 0.799, 399.749
8, 14:34:48, 0.020, 0.020, 6.347, 0.770, 294.789
