ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 19:50:03, -0.020, -0.020, 6.284, 0.741, 193.410
1, 19:50:04, 0.000, -0.020, 6.292, 0.702, 213.024
2, 19:50:05, 0.020, -0.020, 6.305, 0.678, 187.626
3, 19:50:05, -0.020, 0.000, 6.292, 0.706, 205.154
4, 19:50:06, 0.000, 0.000, 6.276, 0.707, 187.844
5, 19:50:07, 0.020, 0.000, 6.300, 0.749, 205.580
6, 19:50:08, -0.020, 0.020, 6.298, 0.659, 189.572
7, 19:50:09, 0.000, 0.020, 6.312, 0.667, 156.452
8, 19:50:10, 0.020, 0.020, 6.292, 0.682, 161.511
