ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 19:48:11, -0.020, -0.020, 6.344, 0.692, 283.223
1, 19:48:12, 0.000, -0.020, 6.353, 0.703, 286.214
2, 19:48:13, 0.020, -0.020, 6.345, 0.688, 275.800
3, 19:48:14, -0.020, 0.000, 6.347, 0.708, 281.223
4, 19:48:15, 0.000, 0.000, 6.329, 0.712, 280.186
5, 19:48:16, 0.020, 0.000, 6.344, 0.719, 267.049
6, 19:48:17, -0.020, 0.020, 6.321, 0.686, 278.324
7, 19:48:18, 0.000, 0.020, 6.332, 0.672, 279.944
8, 19:48:18, 0.020, 0.020, 6.319, 0.683, 282.815
