ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:35:50, -0.020, -0.020, 6.281, 0.749, 262.637
1, 14:35:51, 0.000, -0.020, 6.319, 0.790, 190.411
2, 14:35:52, 0.020, -0.020, 6.270, 0.714, 241.332
3, 14:35:52, -0.020, 0.000, 6.276, 0.713, 225.888
4, 14:35:53, 0.000, 0.000, 6.274, 0.769, 255.367
5, 14:35:54, 0.020, 0.000, 6.282, 0.754, 231.812
6, 14:35:55, -0.020, 0.020, 6.261, 0.748, 346.538
7, 14:35:56, 0.000, 0.020, 6.275, 0.688, 311.309
8, 14:35:57, 0.020, 0.020, 6.293, 0.697, 234.601
