ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:57:29, -0.020, -0.020, 6.389, 0.764, 451.382
1, 17:57:30, 0.000, -0.020, 6.387, 0.761, 450.026
2, 17:57:30, 0.020, -0.020, 6.374, 0.788, 437.015
3, 17:57:31, -0.020, 0.000, 6.375, 0.735, 412.813
4, 17:57:32, 0.000, 0.000, 6.381, 0.717, 433.515
5, 17:57:33, 0.020, 0.000, 6.348, 0.733, 415.001
6, 17:57:34, -0.020, 0.020, 6.346, 0.751, 434.738
7, 17:57:35, 0.000, 0.020, 6.377, 0.769, 416.704
8, 17:57:36, 0.020, 0.020, 6.374, 0.785, 395.932
