ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:59:20, -0.020, -0.020, 6.284, 0.705, 395.175
1, 17:59:21, 0.000, -0.020, 6.300, 0.723, 299.649
2, 17:59:22, 0.020, -0.020, 6.292, 0.697, 350.745
3, 17:59:23, -0.020, 0.000, 6.286, 0.704, 315.743
4, 17:59:24, 0.000, 0.000, 6.315, 0.689, 186.759
5, 17:59:25, 0.020, 0.000, 6.285, 0.700, 265.521
6, 17:59:26, -0.020, 0.020, 6.268, 0.684, 370.857
7, 17:59:26, 0.000, 0.020, 6.272, 0.716, 348.241
8, 17:59:27, 0.020, 0.020, 6.272, 0.721, 270.058
