ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:58:46, -0.020, -0.020, 6.334, 0.744, 340.238
1, 17:58:47, 0.000, -0.020, 6.320, 0.721, 343.444
2, 17:58:48, 0.020, -0.020, 6.332, 0.750, 349.987
3, 17:58:49, -0.020, 0.000, 6.308, 0.778, 309.848
4, 17:58:49, 0.000, 0.000, 6.334, 0.753, 209.432
5, 17:58:50, 0.020, 0.000, 6.323, 0.786, 234.534
6, 17:58:51, -0.020, 0.020, 6.302, 0.715, 338.848
7, 17:58:52, 0.000, 0.020, 6.298, 0.745, 355.712
8, 17:58:53, 0.020, 0.020, 6.306, 0.762, 331.868
