ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:49:56, -0.020, -0.020, 6.379, 0.757, 386.746
1, 17:49:57, 0.000, -0.020, 6.432, 0.836, 356.290
2, 17:49:58, 0.020, -0.020, 6.435, 0.805, 376.544
3, 17:49:59, -0.020, 0.000, 6.359, 0.750, 369.331
4, 17:50:00, 0.000, 0.000, 6.330, 0.710, 335.555
5, 17:50:01, 0.020, 0.000, 6.330, 0.719, 372.577
6, 17:50:02, -0.020, 0.020, 6.371, 0.740, 357.358
7, 17:50:03, 0.000, 0.020, 6.433, 0.792, 382.476
8, 17:50:03, 0.020, 0.020, 6.349, 0.712, 340.619
