ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:35:41, -0.020, -0.020, 6.300, 0.776, 275.236
1, 14:35:42, 0.000, -0.020, 6.342, 0.818, 185.772
2, 14:35:43, 0.020, -0.020, 6.289, 0.684, 259.301
3, 14:35:44, -0.020, 0.000, 6.303, 0.698, 217.570
4, 14:35:45, 0.000, 0.000, 6.291, 0.746, 261.972
5, 14:35:46, 0.020, 0.000, 6.313, 0.810, 222.704
6, 14:35:47, -0.020, 0.020, 6.267, 0.720, 361.539
7, 14:35:47, 0.000, 0.020, 6.279, 0.737, 315.441
8, 14:35:48, 0.020, 0.020, 6.286, 0.742, 242.027
