ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:59:46, -0.020, -0.020, 6.277, 0.731, 334.760
1, 17:59:47, 0.000, -0.020, 6.282, 0.711, 245.796
2, 17:59:48, 0.020, -0.020, 6.270, 0.687, 310.755
3, 17:59:49, -0.020, 0.000, 6.263, 0.701, 314.234
4, 17:59:49, 0.000, 0.000, 6.291, 0.697, 176.749
5, 17:59:50, 0.020, 0.000, 6.280, 0.683, 273.370
6, 17:59:51, -0.020, 0.020, 6.256, 0.679, 346.109
7, 17:59:52, 0.000, 0.020, 6.270, 0.707, 289.700
8, 17:59:53, 0.020, 0.020, 6.285, 0.733, 214.161
