ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:56:03, -0.020, -0.020, 6.334, 0.713, 404.403
1, 17:56:04, 0.000, -0.020, 6.329, 0.685, 424.387
2, 17:56:05, 0.020, -0.020, 6.331, 0.710, 409.878
3, 17:56:05, -0.020, 0.000, 6.317, 0.686, 422.814
4, 17:56:06, 0.000, 0.000, 6.333, 0.682, 427.455
5, 17:56:07, 0.020, 0.000, 6.317, 0.697, 428.992
6, 17:56:08, -0.020, 0.020, 6.315, 0.688, 436.084
7, 17:56:09, 0.000, 0.020, 6.326, 0.711, 442.683
8, 17:56:10, 0.020, 0.020, 6.326, 0.695, 462.795
