ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:58:37, -0.020, -0.020, 6.348, 0.776, 368.906
1, 17:58:38, 0.000, -0.020, 6.331, 0.741, 353.662
2, 17:58:39, 0.020, -0.020, 6.347, 0.800, 357.051
3, 17:58:40, -0.020, 0.000, 6.335, 0.759, 332.543
4, 17:58:41, 0.000, 0.000, 6.352, 0.778, 222.017
5, 17:58:42, 0.020, 0.000, 6.335, 0.742, 243.423
6, 17:58:43, -0.020, 0.020, 6.300, 0.786, 335.528
7, 17:58:44, 0.000, 0.020, 6.307, 0.770, 352.794
8, 17:58:44, 0.020, 0.020, 6.321, 0.799, 326.501
