ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 19:52:11, -0.020, -0.020, 6.234, 0.669, 114.959
1, 19:52:12, 0.000, -0.020, 6.252, 0.682, 159.122
2, 19:52:13, 0.020, -0.020, 6.281, 0.691, 88.225
3, 19:52:14, -0.020, 0.000, 6.290, 0.646, 90.947
4, 19:52:15, 0.000, 0.000, 6.249, 0.690, 104.016
5, 19:52:16, 0.020, 0.000, 6.255, 0.686, 103.890
6, 19:52:17, -0.020, 0.020, 6.277, 0.616, 95.676
7, 19:52:18, 0.000, 0.020, 6.262, 0.671, 80.658
8, 19:52:18, 0.020, 0.020, 6.256, 0.676, 87.008
