ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:35:16, -0.020, -0.020, 6.322, 0.779, 265.668
1, 14:35:16, 0.000, -0.020, 6.379, 0.820, 199.071
2, 14:35:17, 0.020, -0.020, 6.322, 0.733, 254.097
3, 14:35:18, -0.020, 0.000, 6.332, 0.755, 202.965
4, 14:35:19, 0.000, 0.000, 6.307, 0.700, 322.125
5, 14:35:20, 0.020, 0.000, 6.379, 0.840, 237.473
6, 14:35:21, -0.020, 0.020, 6.294, 0.709, 397.300
7, 14:35:22, 0.000, 0.020, 6.291, 0.762, 336.664
8, 14:35:23, 0.020, 0.020, 6.322, 0.738, 223.724
