ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:36:24, -0.020, -0.020, 6.273, 0.704, 186.275
1, 14:36:25, 0.000, -0.020, 6.316, 0.741, 151.410
2, 14:36:26, 0.020, -0.020, 6.289, 0.726, 200.287
3, 14:36:27, -0.020, 0.000, 6.285, 0.727, 171.520
4, 14:36:27, 0.000, 0.000, 6.271, 0.688, 221.704
5, 14:36:28, 0.020, 0.000, 6.289, 0.780, 156.824
6, 14:36:29, -0.020, 0.020, 6.254, 0.718, 298.804
7, 14:36:30, 0.000, 0.020, 6.267, 0.749, 231.663
8, 14:36:31, 0.020, 0.020, 6.278, 0.746, 196.150
