ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:34:07, -0.020, -0.020, 6.398, 0.837, 344.901
1, 14:34:08, 0.000, -0.020, 6.394, 0.832, 306.303
2, 14:34:09, 0.020, -0.020, 6.377, 0.778, 366.931
3, 14:34:10, -0.020, 0.000, 6.353, 0.805, 320.304
4, 14:34:11, 0.000, 0.000, 6.342, 0.683, 378.662
5, 14:34:12, 0.020, 0.000, 6.488, 0.899, 398.720
6, 14:34:13, -0.020, 0.020, 6.416, 0.808, 425.787
7, 14:34:14, 0.000, 0.020, 6.426, 0.829, 408.952
8, 14:34:14, 0.020, 0.020, 6.365, 0.844, 321.757
