ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:36:41, -0.020, -0.020, 6.265, 0.743, 190.076
1, 14:36:42, 0.000, -0.020, 6.284, 0.764, 154.843
2, 14:36:43, 0.020, -0.020, 6.273, 0.695, 223.677
3, 14:36:44, -0.020, 0.000, 6.295, 0.698, 181.636
4, 14:36:44, 0.000, 0.000, 6.276, 0.738, 214.240
5, 14:36:45, 0.020, 0.000, 6.285, 0.762, 140.830
6, 14:36:46, -0.020, 0.020, 6.264, 0.734, 276.644
7, 14:36:47, 0.000, 0.020, 6.268, 0.655, 229.669
8, 14:36:48, 0.020, 0.020, 6.271, 0.656, 218.029
