ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:31:51, -0.020, -0.020, 6.325, 0.683, 504.034
1, 14:31:52, 0.000, -0.020, 6.325, 0.668, 520.354
2, 14:31:53, 0.020, -0.020, 6.319, 0.666, 494.052
3, 14:31:53, -0.020, 0.000, 6.322, 0.725, 456.863
4, 14:31:54, 0.000, 0.000, 6.312, 0.731, 449.718
5, 14:31:55, 0.020, 0.000, 6.332, 0.711, 459.508
6, 14:31:56, -0.020, 0.020, 6.321, 0.717, 463.161
7, 14:31:57, 0.000, 0.020, 6.319, 0.716, 453.706
8, 14:31:58, 0.020, 0.020, 6.299, 0.694, 469.175
