ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:33:59, -0.020, -0.020, 6.394, 0.788, 369.342
1, 14:34:00, 0.000, -0.020, 6.387, 0.838, 343.856
2, 14:34:01, 0.020, -0.020, 6.366, 0.738, 403.195
3, 14:34:01, -0.020, 0.000, 6.369, 0.718, 361.700
4, 14:34:02, 0.000, 0.000, 6.344, 0.746, 359.301
5, 14:34:03, 0.020, 0.000, 6.448, 0.855, 416.830
6, 14:34:04, -0.020, 0.020, 6.415, 0.809, 424.591
7, 14:34:05, 0.000, 0.020, 6.420, 0.828, 402.677
8, 14:34:06, 0.020, 0.020, 6.380, 0.755, 372.842
