ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:37:07, -0.020, -0.020, 6.287, 0.771, 149.286
1, 14:37:07, 0.000, -0.020, 6.284, 0.737, 159.456
2, 14:37:08, 0.020, -0.020, 6.257, 0.692, 190.303
3, 14:37:09, -0.020, 0.000, 6.253, 0.713, 155.958
4, 14:37:10, 0.000, 0.000, 6.251, 0.680, 186.761
5, 14:37:11, 0.020, 0.000, 6.269, 0.758, 109.759
6, 14:37:12, -0.020, 0.020, 6.254, 0.657, 266.283
7, 14:37:13, 0.000, 0.020, 6.274, 0.676, 184.273
8, 14:37:14, 0.020, 0.020, 6.260, 0.707, 159.535
