ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:33:08, -0.020, -0.020, 6.342, 0.748, 416.620
1, 14:33:08, 0.000, -0.020, 6.357, 0.775, 432.392
2, 14:33:09, 0.020, -0.020, 6.342, 0.729, 448.636
3, 14:33:10, -0.020, 0.000, 6.346, 0.722, 440.985
4, 14:33:11, 0.000, 0.000, 6.325, 0.735, 427.940
5, 14:33:12, 0.020, 0.000, 6.369, 0.786, 458.415
6, 14:33:13, -0.020, 0.020, 6.363, 0.708, 468.223
7, 14:33:14, 0.000, 0.020, 6.359, 0.743, 442.577
8, 14:33:15, 0.020, 0.020, 6.338, 0.762, 441.567
