ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:50:56, -0.020, -0.020, 6.312, 0.728, 295.644
1, 17:50:57, 0.000, -0.020, 6.299, 0.756, 383.987
2, 17:50:58, 0.020, -0.020, 6.367, 0.787, 296.772
3, 17:50:59, -0.020, 0.000, 6.299, 0.711, 261.633
4, 17:51:00, 0.000, 0.000, 6.293, 0.711, 334.928
5, 17:51:01, 0.020, 0.000, 6.321, 0.701, 283.760
6, 17:51:02, -0.020, 0.020, 6.314, 0.709, 284.913
7, 17:51:03, 0.000, 0.020, 6.316, 0.733, 285.662
8, 17:51:03, 0.020, 0.020, 6.306, 0.713, 288.634
