ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:34:50, -0.020, -0.020, 6.384, 0.804, 309.224
1, 14:34:51, 0.000, -0.020, 6.395, 0.826, 240.273
2, 14:34:52, 0.020, -0.020, 6.331, 0.823, 248.538
3, 14:34:53, -0.020, 0.000, 6.345, 0.785, 245.690
4, 14:34:53, 0.000, 0.000, 6.320, 0.757, 341.868
5, 14:34:54, 0.020, 0.000, 6.439, 0.905, 299.963
6, 14:34:55, -0.020, 0.020, 6.354, 0.822, 422.634
7, 14:34:56, 0.000, 0.020, 6.337, 0.795, 408.341
8, 14:34:57, 0.020, 0.020, 6.350, 0.817, 274.923
