ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 14:32:16, -0.020, -0.020, 6.334, 0.720, 510.295
1, 14:32:17, 0.000, -0.020, 6.332, 0.743, 494.017
2, 14:32:18, 0.020, -0.020, 6.325, 0.702, 504.259
3, 14:32:19, -0.020, 0.000, 6.327, 0.680, 493.808
4, 14:32:20, 0.000, 0.000, 6.326, 0.728, 468.570
5, 14:32:21, 0.020, 0.000, 6.336, 0.741, 466.754
6, 14:32:22, -0.020, 0.020, 6.336, 0.697, 480.113
7, 14:32:23, 0.000, 0.020, 6.327, 0.733, 448.899
8, 14:32:23, 0.020, 0.020, 6.327, 0.658, 494.308
