ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:57:54, -0.020, -0.020, 6.407, 0.807, 353.833
1, 17:57:55, 0.000, -0.020, 6.399, 0.767, 379.463
2, 17:57:56, 0.020, -0.020, 6.382, 0.814, 368.308
3, 17:57:57, -0.020, 0.000, 6.383, 0.776, 339.863
4, 17:57:58, 0.000, 0.000, 6.364, 0.763, 315.365
5, 17:57:59, 0.020, 0.000, 6.357, 0.753, 336.237
6, 17:58:00, -0.020, 0.020, 6.359, 0.746, 408.266
7, 17:58:01, 0.000, 0.020, 6.386, 0.775, 392.799
8, 17:58:01, 0.020, 0.020, 6.394, 0.799, 380.607
