ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:59:29, -0.020, -0.020, 6.285, 0.688, 375.763
1, 17:59:30, 0.000, -0.020, 6.292, 0.719, 264.302
2, 17:59:31, 0.020, -0.020, 6.286, 0.723, 325.014
3, 17:59:31, -0.020, 0.000, 6.268, 0.723, 305.773
4, 17:59:32, 0.000, 0.000, 6.301, 0.689, 178.275
5, 17:59:33, 0.020, 0.000, 6.282, 0.714, 262.822
6, 17:59:34, -0.020, 0.020, 6.266, 0.700, 364.054
7, 17:59:35, 0.000, 0.020, 6.266, 0.711, 346.100
8, 17:59:36, 0.020, 0.020, 6.275, 0.688, 264.795
