ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 19:47:37, -0.020, -0.020, 6.323, 0.690, 328.826
1, 19:47:38, 0.000, -0.020, 6.327, 0.695, 333.154
2, 19:47:39, 0.020, -0.020, 6.340, 0.688, 325.631
3, 19:47:40, -0.020, 0.000, 6.326, 0.681, 326.524
4, 19:47:41, 0.000, 0.000, 6.337, 0.698, 308.828
5, 19:47:42, 0.020, 0.000, 6.342, 0.695, 300.029
6, 19:47:42, -0.020, 0.020, 6.317, 0.660, 299.516
7, 19:47:43, 0.000, 0.020, 6.327, 0.686, 293.690
8, 19:47:44, 0.020, 0.020, 6.313, 0.686, 292.199
