ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 19:49:20, -0.020, -0.020, 6.345, 0.762, 233.777
1, 19:49:21, 0.000, -0.020, 6.349, 0.770, 249.616
2, 19:49:22, 0.020, -0.020, 6.316, 0.710, 235.228
3, 19:49:23, -0.020, 0.000, 6.329, 0.726, 236.201
4, 19:49:23, 0.000, 0.000, 6.303, 0.688, 229.266
5, 19:49:24, 0.020, 0.000, 6.369, 0.809, 249.014
6, 19:49:25, -0.020, 0.020, 6.289, 0.685, 255.051
7, 19:49:26, 0.000, 0.020, 6.310, 0.727, 210.612
8, 19:49:27, 0.020, 0.020, 6.346, 0.737, 200.301
