ID, Time (HH:MM:SS), X (mm), Y (mm), Shift (GHz), FWHM (GHz), Ampl.
0, 17:49:31, -0.020, -0.020, 6.363, 0.727, 421.061
1, 17:49:31, 0.000, -0.020, 6.387, 0.813, 395.344
2, 17:49:32, 0.020, -0.020, 6.396, 0.765, 441.808
3, 17:49:33, -0.020, 0.000, 6.354, 0.705, 471.700
4, 17:49:34, 0.000, 0.000, 6.346, 0.724, 429.884
5, 17:49:35, 0.020, 0.000, 6.336, 0.688, 466.515
6, 17:49:36, -0.020, 0.020, 6.360, 0.744, 464.952
7, 17:49:37, 0.000, 0.020, 6.407, 0.774, 490.751
8, 17:49:38, 0.020, 0.020, 6.346, 0.725, 409.811
